client_id,districtname,region,avg_salary,unemployment_rate,criminilaty,enterpreneurs,loan_status,card_type,loan_amount
3885,Karvina,"north Moravia",10177,7.190000057220459,9993.0000,81,A,classic,89880
2529,Karvina,"north Moravia",10177,7.190000057220459,9993.0000,81,A,classic,89880
3245,Karvina,"north Moravia",10177,7.190000057220459,9993.0000,81,A,classic,89880
2560,Karvina,"north Moravia",10177,7.190000057220459,9993.0000,81,A,classic,89880
4568,Karvina,"north Moravia",10177,7.190000057220459,9993.0000,81,A,junior,89880
434,Karvina,"north Moravia",10177,7.190000057220459,9993.0000,81,A,classic,89880
3253,Karvina,"north Moravia",10177,7.190000057220459,9993.0000,81,A,gold,89880
5128,Karvina,"north Moravia",10177,7.190000057220459,9993.0000,81,A,gold,89880
457,Karvina,"north Moravia",10177,7.190000057220459,9993.0000,81,A,classic,89880
2429,Karvina,"north Moravia",10177,7.190000057220459,9993.0000,81,A,classic,89880
236,Karvina,"north Moravia",10177,7.190000057220459,9993.0000,81,A,classic,89880
6468,Karvina,"north Moravia",10177,7.190000057220459,9993.0000,81,A,classic,89880
4376,Karvina,"north Moravia",10177,7.190000057220459,9993.0000,81,A,classic,89880
496,Karvina,"north Moravia",10177,7.190000057220459,9993.0000,81,A,classic,89880
2332,Prostejov,"south Moravia",8441,3.965000033378601,2065.5000,115,C,classic,89340
2332,Prostejov,"south Moravia",8441,3.965000033378601,2065.5000,115,C,classic,89340
2688,Prostejov,"south Moravia",8441,3.965000033378601,2065.5000,115,C,gold,89340
2688,Prostejov,"south Moravia",8441,3.965000033378601,2065.5000,115,C,gold,89340
593,Prostejov,"south Moravia",8441,3.965000033378601,2065.5000,115,C,classic,89340
593,Prostejov,"south Moravia",8441,3.965000033378601,2065.5000,115,C,classic,89340
5366,Prostejov,"south Moravia",8441,3.965000033378601,2065.5000,115,C,classic,89340
5366,Prostejov,"south Moravia",8441,3.965000033378601,2065.5000,115,C,classic,89340
4941,Prostejov,"south Moravia",8441,3.965000033378601,2065.5000,115,C,junior,89340
4941,Prostejov,"south Moravia",8441,3.965000033378601,2065.5000,115,C,junior,89340
2320,Prostejov,"south Moravia",8441,3.965000033378601,2065.5000,115,C,gold,89340
2320,Prostejov,"south Moravia",8441,3.965000033378601,2065.5000,115,C,gold,89340
2984,Prostejov,"south Moravia",8441,3.965000033378601,2065.5000,115,C,classic,89340
2984,Prostejov,"south Moravia",8441,3.965000033378601,2065.5000,115,C,classic,89340
9,Prostejov,"south Moravia",8441,3.965000033378601,2065.5000,115,C,gold,89340
9,Prostejov,"south Moravia",8441,3.965000033378601,2065.5000,115,C,gold,89340
1098,Prostejov,"south Moravia",8441,3.965000033378601,2065.5000,115,C,classic,89340
1098,Prostejov,"south Moravia",8441,3.965000033378601,2065.5000,115,C,classic,89340
2154,Prostejov,"south Moravia",8441,3.965000033378601,2065.5000,115,C,classic,89340
2154,Prostejov,"south Moravia",8441,3.965000033378601,2065.5000,115,C,classic,89340
4660,Prostejov,"south Moravia",8441,3.965000033378601,2065.5000,115,C,classic,89340
4660,Prostejov,"south Moravia",8441,3.965000033378601,2065.5000,115,C,classic,89340
2880,Prostejov,"south Moravia",8441,3.965000033378601,2065.5000,115,C,classic,89340
2880,Prostejov,"south Moravia",8441,3.965000033378601,2065.5000,115,C,classic,89340
219,Prostejov,"south Moravia",8441,3.965000033378601,2065.5000,115,C,classic,89340
219,Prostejov,"south Moravia",8441,3.965000033378601,2065.5000,115,C,classic,89340
605,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
1483,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
4684,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
1027,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
3233,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,junior,89280
12802,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
2592,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,junior,89280
1525,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
5013,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,junior,89280
1213,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
1583,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
8030,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
12328,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
3753,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,gold,89280
996,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,junior,89280
707,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
4457,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
13694,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
112,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
83,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,junior,89280
77,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
13134,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
4166,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
2267,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
3544,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
3134,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,gold,89280
487,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
4171,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,junior,89280
3151,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
2038,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,junior,89280
11319,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
1440,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,junior,89280
2343,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
1359,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
3615,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
4473,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
2015,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
1040,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
3268,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
1089,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,gold,89280
1066,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
1811,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,gold,89280
2277,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,junior,89280
4516,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
4723,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
1251,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
4157,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
5016,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
466,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
3943,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
4188,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
3766,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,junior,89280
10798,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,junior,89280
1049,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
2929,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
2013,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
2662,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,junior,89280
4592,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
11545,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
2626,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
1211,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,junior,89280
3782,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,junior,89280
1876,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,gold,89280
5263,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
365,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
4231,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
2572,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
4862,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,gold,89280
1179,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,gold,89280
339,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
3230,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,junior,89280
483,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
2496,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
859,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
4507,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
6644,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
2493,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
3297,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
861,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
3984,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
10095,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,junior,89280
2971,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
4333,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
2122,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,gold,89280
2609,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
537,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
3699,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
441,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
3186,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
1244,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
954,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
1067,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,gold,89280
6178,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
3568,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
3197,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
2888,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,junior,89280
3733,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
6299,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
2502,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
876,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
826,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,junior,89280
688,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
1500,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,junior,89280
4316,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
4553,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,gold,89280
4627,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
3567,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
1473,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
4543,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
4417,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
4380,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
716,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
4340,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
3448,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,gold,89280
3893,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
2768,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
2428,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
473,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
2998,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
5563,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
1056,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
6039,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
10282,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,junior,89280
7959,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,junior,89280
3319,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,junior,89280
3136,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,gold,89280
742,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
4863,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
4349,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
1030,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,A,classic,89280
2820,Vsetin,"north Moravia",8909,4.7850000858306885,3525.0000,113,C,gold,89040
1980,Vsetin,"north Moravia",8909,4.7850000858306885,3525.0000,113,C,classic,89040
3616,Vsetin,"north Moravia",8909,4.7850000858306885,3525.0000,113,C,classic,89040
4763,Vsetin,"north Moravia",8909,4.7850000858306885,3525.0000,113,C,classic,89040
5579,Vsetin,"north Moravia",8909,4.7850000858306885,3525.0000,113,C,classic,89040
4078,Cheb,"west Bohemia",8624,2.225000023841858,3038.5000,102,C,classic,88704
1947,Cheb,"west Bohemia",8624,2.225000023841858,3038.5000,102,C,junior,88704
4808,Cheb,"west Bohemia",8624,2.225000023841858,3038.5000,102,C,junior,88704
3084,Cheb,"west Bohemia",8624,2.225000023841858,3038.5000,102,C,classic,88704
3947,Cheb,"west Bohemia",8624,2.225000023841858,3038.5000,102,C,classic,88704
4007,Cheb,"west Bohemia",8624,2.225000023841858,3038.5000,102,C,classic,88704
3590,Cheb,"west Bohemia",8624,2.225000023841858,3038.5000,102,C,classic,88704
447,Cheb,"west Bohemia",8624,2.225000023841858,3038.5000,102,C,classic,88704
4546,Cheb,"west Bohemia",8624,2.225000023841858,3038.5000,102,C,classic,88704
3310,Cheb,"west Bohemia",8624,2.225000023841858,3038.5000,102,C,classic,88704
1900,Cheb,"west Bohemia",8624,2.225000023841858,3038.5000,102,C,classic,88704
12843,"Zdar nad Sazavou","south Moravia",8512,3.8149999380111694,2175.0000,102,C,gold,88608
887,"Zdar nad Sazavou","south Moravia",8512,3.8149999380111694,2175.0000,102,C,classic,88608
1517,"Zdar nad Sazavou","south Moravia",8512,3.8149999380111694,2175.0000,102,C,classic,88608
3279,"Zdar nad Sazavou","south Moravia",8512,3.8149999380111694,2175.0000,102,C,classic,88608
1182,"Zdar nad Sazavou","south Moravia",8512,3.8149999380111694,2175.0000,102,C,classic,88608
4495,"Zdar nad Sazavou","south Moravia",8512,3.8149999380111694,2175.0000,102,C,junior,88608
928,"Zdar nad Sazavou","south Moravia",8512,3.8149999380111694,2175.0000,102,C,gold,88608
5233,"Zdar nad Sazavou","south Moravia",8512,3.8149999380111694,2175.0000,102,C,classic,88608
3173,"Zdar nad Sazavou","south Moravia",8512,3.8149999380111694,2175.0000,102,C,classic,88608
3201,"Zdar nad Sazavou","south Moravia",8512,3.8149999380111694,2175.0000,102,C,classic,88608
4923,"Zdar nad Sazavou","south Moravia",8512,3.8149999380111694,2175.0000,102,C,classic,88608
2335,"Zdar nad Sazavou","south Moravia",8512,3.8149999380111694,2175.0000,102,C,classic,88608
12986,Teplice,"north Bohemia",9317,6.7799999713897705,6910.5000,97,A,classic,88440
769,Teplice,"north Bohemia",9317,6.7799999713897705,6910.5000,97,A,classic,88440
1220,Teplice,"north Bohemia",9317,6.7799999713897705,6910.5000,97,A,gold,88440
1384,Teplice,"north Bohemia",9317,6.7799999713897705,6910.5000,97,A,classic,88440
3504,Teplice,"north Bohemia",9317,6.7799999713897705,6910.5000,97,A,classic,88440
3405,Teplice,"north Bohemia",9317,6.7799999713897705,6910.5000,97,A,classic,88440
158,Teplice,"north Bohemia",9317,6.7799999713897705,6910.5000,97,A,classic,88440
1578,Teplice,"north Bohemia",9317,6.7799999713897705,6910.5000,97,A,classic,88440
4915,Teplice,"north Bohemia",9317,6.7799999713897705,6910.5000,97,A,classic,88440
4543,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
4417,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
4380,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
716,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
4340,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
3448,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,gold,88272
3893,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
2768,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
2428,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
473,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
2998,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
5563,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
1056,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
6039,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
10282,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,88272
7959,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,88272
3319,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,88272
3136,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,gold,88272
742,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
4863,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
4349,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
1030,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
112,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
83,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,88272
77,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
13134,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
4166,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
2267,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
3544,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
3134,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,gold,88272
487,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
4171,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,88272
3151,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
2038,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,88272
11319,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
1440,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,88272
2343,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
1359,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
3615,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
4473,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
2015,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
1040,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
3268,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
1089,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,gold,88272
1066,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
605,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
1483,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
4684,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
1027,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
3233,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,88272
12802,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
2592,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,88272
1525,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
5013,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,88272
1213,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
1583,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
8030,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
12328,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
3753,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,gold,88272
996,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,88272
707,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
4457,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
13694,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
2971,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
4333,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
2122,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,gold,88272
2609,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
537,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
3699,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
441,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
3186,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
1244,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
954,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
1067,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,gold,88272
6178,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
3568,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
3197,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
2888,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,88272
3733,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
6299,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
2502,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
876,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
826,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,88272
688,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
1500,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,88272
4316,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
4553,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,gold,88272
4627,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
3567,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
1473,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
1811,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,gold,88272
2277,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,junior,88272
4516,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
4723,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
1251,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
4157,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
5016,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
466,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
3943,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
4188,"Hl.m. Praha",Prague,12541,0.35999999940395355,92392.0000,167,C,classic,88272
